PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
6998145,Malevy Leons,3400,PF,GSW,WAS,165305,1345014,,12,3.17,2.54,0.96,0.21,0.7,0.57,0.34,4.13,5.71,6.67,0.91,3.5,2.32,0.83,1.16,1.23,0.87,3.48,1.04,9.69,9.69,9.36,2.75,0.45%,150,139,MON,179350,119,6998145,5.45,13.91,0,0,0,5.57,7.59,9.36,11.38,13.91,15.18,20.74,
11054241,L.J. Cryer,3800,PG,GSW,WAS,165305,1249996,,15.5,9.01,2.66,0.26,2.16,0.14,0,0.07,9.27,11.67,11.93,0.07,2.92,1.01,0.45,5.18,1.8,1.64,6.19,2.61,12.66,12.66,13.88,3.65,0.25%,150,139,MON,148597,120,11054241,8.16,20.55,0.29,0.29,1.4,8.23,11.31,13.88,16.45,20.56,22.36,30.84,
1348,Kevin Durant,9000,SF,HOU,LAL,165311,329525,,36,25.87,5.1,4.51,2.38,3.19,0.99,0.69,30.38,30.97,35.48,1.68,9.61,12.31,6.49,5.77,6.63,5.75,18.08,8.87,40.61,40.61,42,4.67,0.00%,141,152,MON,12157,123,1348,32.48,52.27,0,0,0,32.67,37.88,42,46.12,52.16,54.63,65.89,
18610,Clint Capela,4100,C,HOU,LAL,165311,830647,,13,3.58,4.08,0.75,0,0.46,0.25,0.51,4.33,7.66,8.41,0.76,4.83,2.89,1.51,0,0.97,0.57,2.89,1.51,11.42,11.42,11.1,2.71,0.00%,141,152,MON,12572,125,18610,6.91,15.84,0,0,0,6.97,9.29,11.1,12.91,15.75,17.04,22.72,
36032,Dorian Finney-Smith,3500,SF/PF,HOU,LAL,165311,606701,,24,5.21,3.23,1.41,1.22,0.86,0.43,0.17,6.62,8.44,9.85,0.6,4.64,1.46,0.58,3.55,0.52,0.4,5.01,1.8,12.14,12.14,12.74,3.64,0.00%,141,152,MON,28067,127,36032,7.49,18.86,0,0,0,7.43,10.35,12.74,15.22,19.11,20.97,28.4,
409174,Josh Okogie,3200,SG/SF,HOU,LAL,165311,941460,,11.5,3.21,1.51,0.5,0.49,0.38,0.58,0.06,3.71,4.72,5.22,0.64,2.01,1.28,0.55,1.27,0.94,0.62,2.55,1.04,7.31,7.31,7.18,2.24,0.00%,141,152,MON,75296,129,409174,3.43,11.86,0,0,0,3.46,5.32,7.18,8.78,11.7,13.03,17.82,
3006967,Alperen Sengun,8700,C,HOU,LAL,165311,1323508,Q,32,18.39,8.15,4.64,0.42,2.95,0.76,0.72,23.03,26.54,31.18,1.48,12.79,12.72,6.45,1.56,6.18,4.21,14.28,6.87,36.62,36.62,37.59,4.32,0.00%,141,152,MON,165221,132,3006967,29.34,46.52,0,0,0,29.09,33.73,37.59,41.19,46.6,48.66,59.22,
3587947,Jabari Smith,6200,PF,HOU,LAL,165311,1342755,,33,14.56,6.38,2.28,2.16,1.21,0.97,0.7,16.84,20.94,23.22,1.67,8.66,5.99,2.84,5.9,3.02,2.39,11.89,5,29.44,29.44,29.86,4.82,0.00%,141,152,MON,180850,134,3587947,21.89,38.85,0,0,0,21.79,26.36,29.86,33.63,39.01,41.16,50.84,
3587949,Tari Eason,5400,SG,HOU,LAL,165311,1235198,,26,10.42,5.35,1.75,1.4,1.45,1.28,0.46,12.17,15.77,17.52,1.74,7.1,6.02,2.54,3.8,1.58,1.14,9.82,3.94,23.24,23.24,23.21,4.3,0.00%,141,152,MON,148583,135,3587949,16.21,31.04,0,0,0,16.27,20.28,23.21,26.14,30.95,33.08,41.35,
4874279,Amen Thompson,8000,PG,HOU,LAL,165311,1429337,,37,18.95,7.59,5.45,0.37,2.47,1.46,0.46,24.4,26.54,31.99,1.92,13.04,12.04,6.66,1.58,6.12,4.52,13.62,7.03,39.52,39.52,39.74,4.97,0.00%,141,152,MON,266069,136,4874279,31.32,48.94,0,0,0,31.26,36.3,39.74,43.18,49.01,50.87,60.67,
6412914,Reed Sheppard,6500,PG/SG,HOU,LAL,165311,1465031,,27.5,13.88,3.14,4.05,2.85,1.52,1.24,0.73,17.93,17.02,21.07,1.97,7.19,5.16,2.15,7.52,1.29,1.03,12.68,5,28.11,28.11,28.5,4.38,0.00%,141,152,MON,288915,137,6412914,20.47,41.33,0,0,0,20.66,25.1,28.5,31.9,37.39,39.74,49.68,
1315,Nicolas Batum,3000,PF,LAC,SAS,165312,456451,,15.5,3.86,2.42,1.35,1.11,0.42,0.52,0.2,5.21,6.28,7.63,0.72,3.77,0.41,0.18,2.78,0.21,0.17,3.19,1.29,10.53,10.53,10.7,3.57,0.00%,151,144,MON,12208,140,1315,6.07,16.27,0,0,0,6.22,8.71,10.7,12.94,16.42,17.92,24.39,
1498,Brook Lopez,4600,C,LAC,SAS,165312,330047,,26,10.28,4.91,1.63,2.02,0.99,0.73,1.04,11.91,15.19,16.82,1.77,6.54,3.07,1.5,5.49,1.48,1.23,8.56,3.52,22.94,22.94,22.96,4.99,0.00%,151,144,MON,12193,141,1498,16.21,30.61,0,0,0,16.19,19.82,22.96,25.86,30.45,32.63,40.84,
35215,Kris Dunn,4700,PG/SG,LAC,SAS,165312,698968,,29,8.07,4.37,4.28,1.25,1.16,1.58,0.13,12.35,12.44,16.72,1.71,8.65,3.91,1.85,3.56,0.81,0.61,7.47,3.1,23.7,23.7,23.45,4.99,0.00%,151,144,MON,28005,144,35215,17.07,30.41,0,0,0,17.18,20.66,23.45,26.24,30.42,32.04,40.63,
36064,Derrick Jones Jr.,5000,SF/PF,LAC,SAS,165312,892925,,33,12.9,3.88,1.4,1.46,0.87,1.29,1.24,14.3,16.78,18.18,2.53,5.28,6.54,3.27,4.21,2.74,1.98,10.75,4.73,26.38,26.38,25.22,5.04,0.00%,151,144,MON,31198,145,36064,18.33,32.82,0,0,0,18.32,22.36,25.22,28.08,32.83,34.74,43.3,
37823,John Collins,5900,PF/C,LAC,SAS,165312,880468,,21.5,11.63,5.26,0.95,1.07,1.22,0.83,0.56,12.58,16.89,17.84,1.39,6.21,5.77,3.17,2.53,2.54,2.07,8.3,4.24,22.32,22.32,22.38,3.79,0.00%,151,144,MON,38281,146,37823,15.89,29.7,0,0,0,15.95,19.55,22.38,25.47,29.84,31.64,39.36,
1115224,Darius Garland,7400,PG,LAC,SAS,165312,1134262,,31,20.28,3.03,6.03,2.94,2.84,0.69,0.13,26.31,23.31,29.34,0.82,9.06,8.89,4.18,7.54,3.6,3.1,16.43,7.12,32.58,32.58,34.86,4.71,0.00%,151,144,MON,86449,148,1115224,26.14,44.41,0,0,0,26.08,30.99,34.86,38.48,44.16,46.48,57.33,
3005227,Isaiah Jackson,4300,C,LAC,SAS,165312,1245934,,18,6.81,5.2,1.1,0,0.99,0.73,1.08,7.91,12.01,13.11,1.81,6.3,4.14,2.62,0,2.41,1.57,4.14,2.62,19.14,19.14,18.09,4.21,0.00%,151,144,MON,70338,149,3005227,12.63,24.12,0,0,0,12.66,15.76,18.09,20.42,24.03,25.33,32.82,
3587794,Bennedict Mathurin,6900,SG/SF,LAC,SAS,165312,1239596,,33,23.99,6.28,2.44,2.14,2.19,1.11,0.33,26.43,30.27,32.71,1.44,8.72,11.86,5.3,6.53,8.18,6.97,18.39,7.44,37.32,37.32,38.6,5.59,0.00%,151,144,MON,149200,150,3587794,30.07,47.8,0,0,0,29.99,34.91,38.6,42.04,47.49,49.91,60.24,
4878391,Jordan Miller,3800,PG/SG,LAC,SAS,165312,1134092,,23,8.99,3.33,2.04,0.56,0.89,0.81,0.16,11.03,12.32,14.36,0.97,5.37,4.85,2.41,1.89,3.15,2.47,6.74,2.97,18.07,18.07,17.99,4.73,0.00%,151,144,MON,89573,152,4878391,12.25,24.45,0,0,0,12.27,15.54,17.99,20.72,24.8,26.44,33.8,
8998366,Kobe Sanders,3000,SG/SF,LAC,SAS,165312,1231938,,10,3.35,1.71,0.97,0.54,0.43,0.24,0.08,4.32,5.06,6.03,0.32,2.68,1.38,0.66,1.34,0.5,0.4,2.72,1.2,7.39,7.39,7.64,2.55,0.00%,151,144,MON,149027,156,8998366,4.2,11.76,0,0,0,4.13,6.19,7.64,9.09,11.56,12.6,17.34,
1227,LeBron James,7900,PF,LAL,HOU,165311,214152,,33.5,18.7,4.8,6.02,1.48,2.34,1.43,0.86,24.72,23.5,29.52,2.29,10.82,10.12,5.26,4.23,4.88,3.73,14.35,6.74,38.02,38.02,38.03,4.81,0.00%,152,141,MON,12624,158,1227,29.61,47.21,0,0,0,29.97,34.5,38.03,41.56,47.35,49.36,60.19,
18567,Marcus Smart,4900,SG/SF,LAL,HOU,165311,697132,,30,8.77,2.34,2.53,1.53,1.15,1.65,0.39,11.3,11.11,13.64,2.04,4.87,3.14,1.26,4.48,2.08,1.65,7.62,2.79,20.34,20.34,19.76,4.03,0.00%,152,141,MON,12548,159,18567,13.38,26.94,0,0,0,13.43,16.97,19.76,22.55,27.11,28.88,36.48,
37814,Luke Kennard,4000,PG/SG,LAL,HOU,165311,887661,,19,6.67,1.81,1.27,1.36,0.41,0.52,0.24,7.94,8.48,9.75,0.76,3.08,1.93,1,3.02,0.65,0.6,4.95,2.36,12.62,12.62,12.83,3.21,0.00%,152,141,MON,38279,160,37814,7.55,19.05,0,0,0,7.59,10.47,12.83,15.19,19.38,20.95,28.8,
408971,Luka Doncic,12200,PG,LAL,HOU,165311,1121277,,37,30.75,8.09,7.68,3.88,3.51,1.55,0.79,38.43,38.84,46.52,2.34,15.77,11.65,5.43,10.54,10.54,8.25,22.19,9.31,55.49,55.49,57.73,4.73,0.00%,152,141,MON,75290,162,408971,46.66,69.42,0,0,0,46.92,52.99,57.73,62.3,69.33,72.23,86.46,
409024,Jarred Vanderbilt,3000,PF,LAL,HOU,165311,1067852,,1.5,0.28,0.36,0.09,0.03,0.04,0.05,0.05,0.37,0.64,0.73,0.1,0.45,0.17,0.07,0.1,0.07,0.05,0.27,0.1,1.11,1.11,1.06,0.35,0.00%,152,141,MON,69989,163,409024,0.37,2.1,0,0,0,0.45,0.76,1.06,1.36,1.82,1.93,2.02,
409301,Deandre Ayton,5200,C,LAL,HOU,165311,1061507,,27,9.26,7.93,0.63,0.05,0.5,0.7,0.96,9.89,17.19,17.82,1.66,8.56,6.69,4.2,0.25,1.12,0.73,6.94,4.25,24.2,24.2,23.38,4.5,0.00%,152,141,MON,75293,164,409301,17.31,30.45,0,0,0,17.23,20.67,23.38,26.09,30.52,32.49,39.62,
1115368,Rui Hachimura,4200,SF/PF,LAL,HOU,165311,955893,,24,7.72,2.37,0.8,1.14,0.29,0.52,0.37,8.52,10.09,10.89,0.89,3.17,3.5,1.78,2.63,0.96,0.74,6.13,2.92,14.14,14.14,14.09,3.35,0.00%,152,141,MON,72577,165,1115368,8.67,20.43,0,0,0,8.61,11.74,14.09,16.44,20.35,21.92,29.75,
1115443,Jaxson Hayes,3900,C,LAL,HOU,165311,1140887,,19.5,6.57,4.3,0.87,0.02,0.29,0.52,0.58,7.44,10.87,11.74,1.1,5.17,3.59,2.58,0.06,2.08,1.36,3.65,2.6,16.05,16.05,15.32,3.93,0.00%,152,141,MON,71368,166,1115443,10.39,20.9,0,0,0,10.21,13.02,15.32,17.36,20.68,21.96,28.34,
3012783,Austin Reaves,8200,PG/SG,LAL,HOU,165311,953291,,36,19.98,3.9,4.63,2.41,2.33,1.54,0.62,24.61,23.88,28.51,2.16,8.53,7.82,3.74,6.4,6.05,5.26,14.22,6.15,35.76,35.76,36.2,4.41,0.00%,152,141,MON,91245,167,3012783,27.7,45.47,0,0,0,27.65,32.43,36.2,39.97,45.5,47.76,58.57,
3587973,Jake LaRavia,3700,SG/SF,LAL,HOU,165311,1175125,,12.5,4.07,2.11,0.98,0.54,0.4,0.5,0.13,5.05,6.18,7.16,0.63,3.09,1.75,0.76,1.53,1.25,0.95,3.28,1.3,9.56,9.56,9.51,2.57,0.00%,152,141,MON,89808,168,3587973,5.34,14.58,0,0,0,5.55,7.66,9.51,11.62,14.79,15.88,22.19,
4878275,Olivier-Maxence Prosper,5400,C,MEM,CHI,165310,1232483,,25,13.66,5.13,2.11,1.35,1.31,1.24,0.66,15.77,18.79,20.9,1.9,7.24,6.47,3.3,3.75,4.13,3.01,10.22,4.65,27.37,27.37,27.08,5.01,3.35%,142,130,MON,148847,187,4878275,19.67,35.31,4.24,4.24,0,19.65,23.89,27.08,30.53,35.31,37.43,46.2,
4878700,Taylor Hendricks,5100,PF/C,MEM,CHI,165310,1405861,,27,11.67,5.17,1.61,1.86,1.42,1.02,0.92,13.28,16.84,18.45,1.94,6.78,4.96,2.36,4.99,2.05,1.37,9.95,4.22,24.69,24.69,24.67,4.84,3.39%,142,130,MON,245312,189,4878700,17.53,32.62,6.89,6.89,0,17.62,21.65,24.67,27.78,32.73,34.74,43.8,
6412994,Cam Spencer,5100,PG/SF,MEM,CHI,165310,1177001,,26,13.99,2.53,5.04,2.73,1.53,0.87,0.43,19.03,16.52,21.56,1.3,7.57,3.55,1.7,6.32,2.57,2.42,9.87,4.43,26.96,26.96,27.94,5.48,39.35%,142,130,MON,90391,190,6412994,20.16,36.5,28.67,28.67,0,20.14,24.67,27.94,31.46,36.75,38.76,49.08,
6412995,Jaylen Wells,4800,SF,MEM,CHI,165310,1423140,,27,16.39,3.5,1.56,2.71,1.35,1.07,0.23,17.95,19.89,21.45,1.3,5.06,6.23,2.82,7.64,3.31,2.64,13.87,5.53,25.48,25.48,26.39,5.5,22.93%,142,130,MON,252511,191,6412995,18.64,35,19.68,19.68,0,18.89,23.29,26.39,29.75,34.71,37,46.31,
8985717,Cedric Coward,5100,SG,MEM,CHI,165310,1351367,,26,15.15,5.22,2.29,1.87,2.4,0.67,0.82,17.44,20.37,22.66,1.49,7.51,7.18,3.31,5.44,3.43,2.89,12.62,5.18,26.92,26.92,27.87,5.46,29.25%,142,130,MON,219100,193,8985717,20.29,36.24,22.03,22.03,0,20.2,24.55,27.87,31.28,36.31,38.61,47.82,
8985981,Walter Clayton,4700,PG/SG,MEM,CHI,165310,1338969,Q,24,10.21,2.01,4.82,1.44,2.24,0.94,0.19,15.03,12.22,17.04,1.13,6.83,4.6,1.68,5.01,2.75,2.51,9.61,3.12,21,21,21.84,4.65,2.43%,142,130,MON,179646,194,8985981,15.36,29.23,4.56,4.56,0,15.31,19.08,21.84,24.6,29.37,31.13,40.17,
8998405,Javon Small,6000,PG,MEM,CHI,165310,1324003,,22,13.88,2.83,4.48,2,2.27,0.79,0.23,18.36,16.71,21.19,1.02,7.31,5.23,2.4,4.71,3.65,3.06,9.94,4.4,24.79,24.79,26.06,4.34,1.09%,142,130,MON,179512,196,8998405,18.65,34.34,2.21,2.21,0,18.84,22.96,26.06,29.16,34.32,36.38,44.38,
1277,Taj Gibson,3300,C,MEM,CHI,165310,330057,,14.5,5.89,3.52,0.74,0.17,0.72,0.16,0.47,6.63,9.41,10.15,0.63,4.26,4.87,2.39,0.38,0.96,0.6,5.25,2.56,12.39,12.39,12.39,3.75,0.05%,142,130,MON,12247,199,1277,7.75,17.64,0.05,0.05,0,7.74,10.33,12.39,14.45,17.55,19.1,25.04,
11902326,Tyler Burton,3300,PF,MEM,CHI,165310,1175025,,27,11.1,3.93,2.17,1,1.35,0.79,0.16,13.27,15.03,17.2,0.95,6.1,6.13,2.74,2.91,3.52,2.64,9.04,3.74,20.57,20.57,21,6.36,23.45%,142,130,MON,89630,200,11902326,14.69,28.08,15.21,15.21,0,14.52,18.15,21,23.59,28,29.81,37.59,
3046788,DeJon Jarreau,4300,PG,MEM,CHI,165310,950903,,21.5,6.24,3.66,1.19,0.58,0.41,0.44,0.29,7.43,9.9,11.09,0.73,4.85,5.34,1.82,1.88,1.68,0.87,7.22,2.4,14.2,14.2,14.15,3.29,0%,142,130,MON,86490,201,3046788,9.1,20.05,0.02,0.02,0,9,11.83,14.15,16.21,19.81,21.35,27.53,
35209,Dejounte Murray,7700,PG,NOP,DAL,165309,884168,Q,30,18.35,5.6,6.47,2.16,2.74,1.39,0.37,24.82,23.95,30.42,1.76,12.07,9.81,4.45,6.31,3.68,2.95,16.12,6.61,37.32,37.32,38.48,5,17.46%,143,140,MON,27991,203,35209,29.69,48.11,20.53,20.53,0,29.96,34.61,38.48,42.35,48.29,50.88,62.24,
1115444,Zion Williamson,7500,PF,NOP,DAL,165309,1132025,,32.5,24.12,6.32,3.35,0.05,1.59,1.11,0.54,27.47,30.44,33.79,1.65,9.67,14.67,8.62,0.22,9.56,6.74,14.89,8.67,40.09,40.09,39.72,5.3,31.66%,143,140,MON,70598,205,1115444,31.67,48.37,33.56,33.56,0,31.68,36.2,39.72,42.99,48.52,50.53,59.33,
2439113,Saddiq Bey,6500,SF/PF,NOP,DAL,165309,1138653,,30.5,17.84,5.33,2.42,2.08,0.95,0.77,0.17,20.26,23.17,25.59,0.94,7.75,8.22,3.62,6.18,5.2,4.36,14.4,5.7,29.74,29.74,30.65,4.72,9.51%,143,140,MON,90421,207,2439113,22.98,39.25,9.48,9.48,0,22.86,27.13,30.65,33.92,39.19,41.45,50.75,
3005416,Trey Murphy,7600,PG/SG,NOP,DAL,165309,1134570,,34.5,22.34,4.98,4.35,3.34,1.67,1.4,0.31,26.69,27.32,31.67,1.71,9.33,8.73,3.98,8.7,4.92,4.34,17.43,7.32,38.3,38.3,39.39,5.18,26.25%,143,140,MON,90375,208,3005416,30.27,49.31,29.79,29.79,0,30.38,35.27,39.39,43.51,49.43,51.75,62.56,
3005417,Herbert Jones,4800,SF/PF,NOP,DAL,165309,1061638,,32,9.72,3.69,3.61,1.51,1.2,1.72,0.46,13.33,13.41,17.02,2.18,7.3,4.84,1.9,4.85,1.68,1.4,9.69,3.41,24.9,24.9,24.27,5.06,13.33%,143,140,MON,165219,209,3005417,17.47,31.83,11.65,11.65,0,17.34,21.05,24.27,26.99,31.45,33.68,42.35,
3587996,Karlo Matkovic,3900,PF/C,NOP,DAL,165309,1349638,,18,5.52,4.43,1.62,0.52,0.58,0.42,1.25,7.14,9.95,11.57,1.67,6.05,2.69,1.68,1.28,0.77,0.59,3.97,2.2,17.7,17.7,16.8,4.31,0.48%,143,140,MON,195273,211,3587996,11.39,22.89,0.94,0.94,0,11.61,14.58,16.8,19.27,22.77,24.71,31.13,
4878506,Jordan Hawkins,3000,SG/SF,NOP,DAL,165309,1327798,,1,0.5,0.07,0.05,0.1,0.06,0.02,0.01,0.55,0.57,0.62,0.03,0.12,0.21,0.07,0.32,0.08,0.07,0.53,0.17,0.69,0.69,0.74,0.25,0.05%,143,140,MON,179431,212,4878506,0.74,0.74,0,0,0,0.32,0.53,0.74,0.95,1.27,1.35,1.41,
6413079,Yves Missi,3700,C,NOP,DAL,165309,1458495,,20.5,6.84,5.35,0.98,0,0.71,0.3,1.46,7.82,12.19,13.17,1.76,6.33,4.99,2.75,0,2.25,1.35,4.99,2.75,19.3,19.3,18.17,4.91,3.77%,143,140,MON,281799,213,6413079,12.8,24.17,2.06,2.06,0,12.52,15.71,18.17,20.38,23.82,25.29,32.41,
8985792,Jeremiah Fears,4400,PG/SG,NOP,DAL,165309,1547691,,17.5,9.27,2.37,2.71,0.92,1.7,0.64,0.51,11.98,11.64,14.35,1.15,5.08,5.8,2.43,2.74,2.06,1.65,8.54,3.35,17.93,17.93,18.21,4.14,0.05%,143,140,MON,505204,215,8985792,12.29,24.84,1.07,1.07,0,12.47,15.72,18.21,20.7,24.95,26.44,33.93,
8985793,Derik Queen,4600,PF,NOP,DAL,165309,1520787,,16.5,7.75,4.17,2.13,0.17,1.54,0.48,0.6,9.88,11.92,14.05,1.08,6.3,5.66,2.63,0.63,2.51,1.97,6.29,2.8,17.65,17.65,17.64,3.83,0.05%,143,140,MON,455397,216,8985793,12.21,23.63,0.25,0.25,0,12.42,15.4,17.64,20.12,23.6,25.09,31.56,
8998484,Micah Peavy,3000,SF/PF,NOP,DAL,165309,1241591,,1,0.24,0.16,0.04,0.03,0.02,0.03,0,0.28,0.4,0.44,0.03,0.2,0.18,0.07,0.13,0.02,0.02,0.31,0.1,0.56,0.56,0.57,0.19,0.05%,143,140,MON,149615,217,8998484,0.57,0.57,0,0,0,0.24,0.41,0.57,0.73,0.98,1.04,1.09,
1486,DeAndre Jordan,3000,C,NOP,DAL,165309,398142,,6,1.52,2.14,0.35,0,0.25,0.14,0.16,1.87,3.66,4.01,0.3,2.49,0.94,0.63,0,0.54,0.27,0.94,0.63,5.26,5.26,5.2,1.73,0.05%,143,140,MON,12215,220,1486,2.53,8.57,0,0,0,2.34,3.9,5.2,6.5,8.58,9.62,13.26,
408878,Wendell Carter Jr.,5500,C,ORL,ATL,165306,1060912,,31.5,12.3,8.35,2.17,1.03,1.04,0.77,0.68,14.47,20.65,22.82,1.45,10.52,6.08,3.13,3.43,3.93,2.96,9.51,4.16,28.89,28.89,29.21,5.31,17.92%,138,135,MON,75319,222,408878,22.01,37.49,16.79,16.79,0,21.97,25.96,29.21,32.46,37.45,39.45,47.94,
409100,Jevon Carter,4000,PG/SG,ORL,ATL,165306,843794,,18,6.15,2.02,2.19,1.5,0.74,0.58,0.32,8.34,8.17,10.36,0.9,4.21,1.71,0.65,4.24,0.44,0.35,5.95,2.15,13.82,13.82,14.14,3.54,0.50%,138,135,MON,69672,223,409100,8.47,20.76,0.16,0.16,0,8.54,11.74,14.14,16.81,20.81,22.68,30.41,
409281,Moe Wagner,3400,C,ORL,ATL,165306,882387,,13.5,7.51,3.81,0.88,0.67,0.66,0.54,0.06,8.39,11.32,12.2,0.6,4.69,3.51,1.71,1.88,2.64,2.09,5.39,2.38,14.54,14.54,14.8,4.35,0.43%,138,135,MON,75298,224,409281,9.67,20.62,0.39,0.39,0,9.7,12.42,14.8,16.84,20.41,21.69,28.58,
2439095,Desmond Bane,8100,SG/SF,ORL,ATL,165306,944263,,36,22,4.36,4.06,2.4,1.96,0.92,0.32,26.06,26.36,30.42,1.24,8.42,10.57,5.33,6.24,4.55,4.16,16.81,7.73,35.08,35.08,36.27,4.48,7.07%,138,135,MON,72613,226,2439095,27.72,45.59,6.99,6.99,0,28.04,32.67,36.27,39.87,45.79,47.85,58.65,
3005320,Jalen Suggs,7100,PG,ORL,ATL,165306,1241585,,33,16.3,4.21,5.96,2.44,3.24,1.85,1.18,22.26,20.51,26.47,3.03,10.17,6.65,2.93,7.28,3.72,3.12,13.93,5.37,36.14,36.14,36.26,5.11,30.30%,138,135,MON,149532,228,3005320,27.71,45.72,31.86,31.86,0,27.63,32.56,36.26,39.96,45.63,47.85,57.72,
3587894,Paolo Banchero,9600,PF,ORL,ATL,165306,1323993,,36.5,24.44,8.64,5.34,1.5,3.11,0.6,0.51,29.78,33.08,38.42,1.11,13.98,13.07,6.13,4.79,10.11,7.68,17.86,7.63,43.04,43.04,45.23,4.71,14.51%,138,135,MON,179070,230,3587894,36.1,55.04,13.34,13.34,0,36.03,41.4,45.23,49.06,54.94,57.24,67.46,
3889043,Jamal Cain,3300,SF/PF,ORL,ATL,165306,1060409,,3,1.27,0.21,0.16,0.18,0.14,0.05,0,1.43,1.48,1.64,0.05,0.37,0.5,0.22,0.49,0.36,0.27,0.99,0.4,1.77,1.77,1.89,0.57,0.05%,138,135,MON,247243,231,3889043,0.69,3.86,0,0,0,0,0,1.89,2.84,5.04,5.98,10.4,
4878563,Jett Howard,3600,SG/SF,ORL,ATL,165306,1408232,Q,21,7.45,2.7,1.48,1.55,0.38,0.34,0.37,8.93,10.15,11.63,0.71,4.18,2.39,0.97,4.72,0.98,0.85,7.11,2.52,14.66,14.66,15.05,4.18,0.27%,138,135,MON,244793,232,4878563,9.41,21.62,1.14,1.14,0,9.44,12.5,15.05,17.6,21.68,23.21,30.61,
6413142,Tristan da Silva,5600,SF/PF,ORL,ATL,165306,1232528,,32,11.97,5.23,2.32,1.99,1.06,1.34,0.43,14.29,17.2,19.52,1.77,7.55,5.17,2.38,5.4,1.41,1.23,10.57,4.37,25.98,25.98,26.04,4.65,11.23%,138,135,MON,149222,234,6413142,18.8,34.16,6.51,6.51,0,18.89,22.72,26.04,29.1,34.21,36.25,46.46,
8985849,Jase Richardson,3000,PG/SG,ORL,ATL,165306,1528467,,2,0.81,0.28,0.25,0.1,0.12,0.06,0.02,1.06,1.09,1.34,0.08,0.53,0.4,0.17,0.29,0.18,0.15,0.69,0.27,1.64,1.64,1.69,0.56,0.05%,138,135,MON,505288,235,8985849,0.55,3.41,0,0,0,0,0,1.69,2.7,4.73,6.08,9.81,
8998544,Noah Penda,3700,SF/PF,ORL,ATL,165306,1590551,,13.5,2.86,3.72,0.95,0.38,0.56,0.57,0.29,3.81,6.58,7.53,0.86,4.67,1.43,0.6,1.08,0.79,0.54,2.51,0.98,10.77,10.77,10.57,2.86,0.05%,138,135,MON,622554,236,8998544,6.27,15.53,0,0,0,6.19,8.77,10.57,12.63,15.73,17.02,22.43,
18949,Devin Booker,9200,PG/SG,PHO,BOS,165308,845564,,33,23.39,4.04,4.47,2.12,2.64,0.69,0.21,27.86,27.43,31.9,0.9,8.51,11.43,5.16,6.42,7.58,6.69,17.85,7.28,35,35,36.71,3.99,0.38%,153,125,MON,12068,242,18949,28.13,46.17,0.44,0.44,0,28.14,32.96,36.71,40.46,45.82,48.5,58.42,
37872,Royce O'Neale,5300,PF,PHO,BOS,165308,604479,,27.5,8.54,4.73,2,2.33,1.01,0.86,0.62,10.54,13.27,15.27,1.48,6.73,1.57,0.65,5.8,0.35,0.25,7.37,2.98,20.65,20.65,21.08,3.98,0.05%,153,125,MON,38247,244,37872,14.16,28.99,0.78,0.78,0,14.22,18.03,21.08,23.87,28.7,30.73,38.86,
409227,Grayson Allen,6700,SG/SF,PHO,BOS,165308,842296,,28,13.66,2.83,3.62,2.9,1.2,1,0.3,17.28,16.49,20.11,1.3,6.45,3.27,1.36,7.5,2.65,2.24,10.77,4.26,25.19,25.19,26.08,3.89,0.20%,153,125,MON,70596,245,409227,18.55,34.54,1.37,1.37,0,18.31,22.57,26.08,29.34,34.36,36.61,45.39,
750372,Haywood Highsmith,3400,SF,PHO,BOS,165308,1083019,,13.5,3.64,2.53,0.74,0.75,0.27,0.76,0.33,4.38,6.17,6.91,1.09,3.27,1.23,0.6,1.83,0.31,0.19,3.06,1.35,10.79,10.79,10.33,3.04,0.45%,153,125,MON,87080,246,750372,5.78,15.8,0.05,0.05,0,5.83,8.48,10.33,12.71,16.16,17.75,23.84,
3006968,Jalen Green,6900,SG/SF,PHO,BOS,165308,1271706,,32,19.2,4.48,2.54,2.76,2.1,1.12,0.19,21.74,23.68,26.22,1.31,7.02,9.08,3.85,8.13,4.12,3.25,17.21,6.61,30.22,30.22,31.58,4.58,8.58%,153,125,MON,165222,251,3006968,23.33,40.69,7.61,7.61,0,23.3,27.96,31.58,35.2,40.64,42.97,53.58,
3045288,Jordan Goodwin,4800,PG/SG,PHO,BOS,165308,1062104,,16,5.09,2.76,1.18,0.85,0.32,0.84,0.1,6.27,7.85,9.03,0.94,3.94,2.61,1.09,2.39,0.53,0.38,5,1.94,12.67,12.67,12.46,2.6,0.05%,153,125,MON,71756,252,3045288,7.4,18.33,0,0,0,7.16,10.07,12.46,14.58,18.03,19.62,26.51,
