PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
3587949,"Tari Eason",6500,SG,HOU,ORL,160702,1235198,Q,32,12.53,7.09,1.7,1.93,1.89,1.31,0.38,14.23,19.62,21.32,1.69,8.79,5.96,2.69,4.84,1.87,1.34,10.8,4.62,26.77,26.77,27.49,4.23,0.05%,141,138,THURS,148583,116,3587949,19.99,36.06,1.58,1.58,3.09,20.04,24.41,27.49,30.57,35.97,38.28,48.81,
4874279,"Amen Thompson",8300,PG,HOU,ORL,160702,1429337,,36,14.27,7.07,4.91,0.28,2.56,1.7,0.71,19.18,21.34,26.25,2.41,11.98,9.53,5.01,1.3,4.66,3.43,10.83,5.29,34.79,34.79,34.36,4.14,0.36%,141,138,THURS,266069,117,4874279,26.62,42.81,1.12,1.12,1.71,26.72,31.31,34.36,37.67,43.01,45.3,54.47,
6412914,"Reed Sheppard",5200,PG/SG,HOU,ORL,160702,1465031,,24,12.2,2.64,2.47,2.48,1.54,0.87,0.5,14.67,14.84,17.31,1.37,5.11,4.69,1.93,6.55,1.11,0.89,11.24,4.41,21.64,21.64,22.42,4.31,0.05%,141,138,THURS,288915,118,6412914,15.3,30.46,1.63,1.63,5.55,15.11,19.15,22.42,25.44,30.23,32.24,41.57,
18956,"T.J. McConnell",4100,PG,IND,CHA,160701,551787,,15,9.1,1.68,2.8,0.44,1.05,0.8,0.2,11.9,10.78,13.58,1,4.48,6.64,3.56,1.18,0.83,0.68,7.82,4,17.27,17.27,17.1,4.17,0.51%,133,136,THURS,22393,122,18956,11.5,23.33,0.26,0.26,2.21,11.32,14.59,17.1,19.36,23.39,24.9,31.69,
2439136,"Obi Toppin",3900,PF/C,IND,CHA,160701,1076274,,16,8.31,3.01,0.67,1.1,0.7,0.66,0.17,8.98,11.32,11.99,0.83,3.68,3.69,1.86,3.42,1.58,1.28,7.11,2.96,14.72,14.72,14.94,3.83,0.22%,133,136,THURS,70418,127,2439136,9.46,21.14,0.22,0.22,1.27,9.27,12.62,14.94,17.52,21.38,23.18,30.14,
3028281,"Jay Huff",5500,C,IND,CHA,160701,942843,,24,10.93,4.55,1.61,2.03,0.81,1.19,1.51,12.54,15.48,17.09,2.7,6.16,3.33,1.61,5.93,1.94,1.63,9.26,3.64,26.1,26.1,25.06,4.56,0.31%,133,136,THURS,70219,128,3028281,17.95,32.95,2.15,2.15,7.23,17.94,21.87,25.06,28.01,32.92,34.64,43.73,
3587792,"Andrew Nembhard",7000,PG,IND,CHA,160701,1134158,,30,16.05,2.69,6.28,1.76,2.09,0.87,0.24,22.33,18.74,25.02,1.11,8.97,8.55,3.86,4.88,3.74,3.04,13.43,5.62,29.94,29.94,30.98,4.43,0.05%,133,136,THURS,87352,129,3587792,23.2,39.61,2,2,4.38,22.98,27.37,30.98,34.34,39.5,41.56,51.63,
3889317,"Quenton Jackson",4500,SG/SF,IND,CHA,160701,1195699,,23,11.13,2.03,2.74,1.14,1.38,0.63,0.22,13.87,13.16,15.9,0.85,4.77,4.71,2.36,2.81,3.78,3,7.52,3.5,18.85,18.85,19.36,4.3,0.05%,133,136,THURS,245343,130,3889317,13.28,26.24,0.96,0.96,3.62,13.33,16.59,19.36,21.87,25.9,27.41,36.21,
4878371,"Jarace Walker",6900,SF/PF,IND,CHA,160701,1402709,,32.5,16.01,8.25,3.7,2.48,2.06,1.16,0.46,19.71,24.26,27.96,1.62,11.95,6.88,2.94,6.64,3.65,2.71,13.52,5.42,34.26,34.26,35.73,5.18,17.44%,133,136,THURS,245149,131,4878371,27.04,45.14,14.69,14.69,16.63,27.05,32.16,35.73,39.3,45.17,47.47,56.66,
4878372,"Ben Sheppard",4000,SG/SF,IND,CHA,160701,1175324,,25,7.82,2.63,2.08,1.51,0.7,0.72,0.07,9.9,10.45,12.53,0.79,4.71,2.87,1.27,4.34,0.91,0.76,7.21,2.78,15.77,15.77,16.21,4.05,0.27%,133,136,THURS,90773,132,4878372,10.38,22.87,0.51,0.51,2.45,10.38,13.68,16.21,18.74,22.8,24.57,32.42,
4878392,"Kobe Brown",4600,SF/PF,IND,CHA,160701,1176611,,24,9.44,3.96,1.95,1.13,1.36,0.93,0.32,11.39,13.4,15.35,1.25,5.91,5.04,2.28,3.8,1.85,1.48,8.84,3.41,19.51,19.51,19.71,4.28,0.46%,133,136,THURS,90588,133,4878392,13.53,26.64,0.89,0.89,3.6,13.65,16.93,19.71,22.49,26.53,28.3,35.88,
8998346,"Kam Jones",4300,PG/SG,IND,CHA,160701,1324173,,28.5,9.32,3.07,3.08,1.16,1.29,1.17,0.17,12.4,12.39,15.47,1.34,6.15,5.22,2.24,3.34,2.08,1.36,8.56,3.4,20.35,20.35,20.39,4.74,0.63%,133,136,THURS,179722,135,8998346,14.16,27.3,2,2,7.18,13.92,17.41,20.39,22.88,27.35,29.09,36.8,
8998347,"Taelon Peter",3100,SG/SF,IND,CHA,160701,1243726,,1,0.43,0.16,0.07,0.07,0.05,0.02,0,0.5,0.59,0.66,0.02,0.23,0.18,0.08,0.2,0.08,0.06,0.38,0.15,0.74,0.74,0.79,0.25,0.48%,133,136,THURS,149497,136,8998347,0.79,0.79,0,0,0,0.34,0.56,0.79,1.02,1.35,1.44,1.5,
3080545,"Micah Potter",4400,PF/C,IND,CHA,160701,945061,,21,9.69,4.32,1.13,1.8,1.4,0.6,0.36,10.82,14.01,15.14,0.96,5.45,2.63,1.22,4.95,2.16,1.86,7.58,3.02,18.05,18.05,18.91,4.3,0.36%,133,136,THURS,70478,138,3080545,12.65,26.08,0.95,0.95,4.22,12.61,15.88,18.91,21.43,25.72,27.73,35.8,
1315,"Nicolas Batum",3300,PF,LAC,MIN,160709,456451,,20,5.58,3.53,1.39,1.61,0.92,0.67,0.24,6.97,9.11,10.5,0.91,4.92,0.64,0.24,4.08,0.32,0.26,4.72,1.85,13.71,13.71,14.24,4.32,0.00%,151,146,THURS,12208,139,1315,8.66,20.75,0,0,0,8.65,11.7,14.24,16.53,20.6,22.38,29.75,
1498,"Brook Lopez",5100,C,LAC,MIN,160709,330047,,28,11.68,4.71,1.56,2.66,1.19,1.07,1.07,13.24,16.39,17.95,2.14,6.27,2.42,1.15,7.28,1.68,1.42,9.7,3.81,24.9,24.9,24.94,4.89,0.00%,151,146,THURS,12193,140,1498,17.5,33.28,0,0,0,17.38,21.67,24.94,28.21,33.25,35.27,44.34,
35215,"Kris Dunn",5400,PG,LAC,MIN,160709,698968,,32.5,10.69,4.4,5.73,1.68,2.16,1.61,0.03,16.42,15.09,20.82,1.64,10.13,5.13,2.42,4.74,1.1,0.83,9.87,4.1,27.33,27.33,27.88,5.16,0.00%,151,146,THURS,28005,143,35215,20.49,36.18,0,0,0,20.39,24.78,27.88,31.24,36.14,38.21,47.24,
36064,"Derrick Jones Jr.",4900,SF/PF,LAC,MIN,160709,892925,,32.5,11.79,3.73,1.79,1.32,1.02,1.14,0.88,13.58,15.52,17.31,2.02,5.52,5.97,2.98,3.9,2.6,1.86,9.87,4.3,23.99,23.99,23.33,4.76,0.00%,151,146,THURS,31198,144,36064,16.54,30.82,0,0,0,16.48,20.54,23.33,26.37,30.94,32.71,41.08,
3005227,"Isaiah Jackson",3200,C,LAC,MIN,160709,1245934,,7,3.15,2.16,0.24,0,0.55,0.41,0.22,3.39,5.31,5.55,0.63,2.4,1.96,1.19,0,1.13,0.77,1.96,1.19,7.44,7.44,7.2,2.25,0.00%,151,146,THURS,70338,148,3005227,3.75,11.19,0,0,0,3.6,5.66,7.2,8.74,11.31,12.34,16.97,
3587794,"Bennedict Mathurin",6600,SG/SF,LAC,MIN,160709,1239596,,33.5,26.77,5.9,3.1,2.55,2.9,0.94,0.18,29.87,32.67,35.77,1.12,9,12.79,5.71,7.27,9.06,7.72,20.06,8.26,38.96,38.96,40.96,6.21,0.00%,151,146,THURS,149200,149,3587794,31.92,50.85,0,0,0,31.94,36.84,40.96,44.57,51.26,53.58,65.43,
4878391,"Jordan Miller",4400,PG/SG,LAC,MIN,160709,1134092,,26.5,14.64,3.51,2.81,1.06,1.61,0.91,0.13,17.45,18.15,20.96,1.04,6.32,7.8,3.68,3.5,5.12,4.08,11.3,4.74,24.58,24.58,25.05,5.69,0.00%,151,146,THURS,89573,151,4878391,18.24,32.54,0,0,0,18.22,22.27,25.05,27.83,32.39,34.16,42.51,
6412955,"Cam Christie",3000,SG,LAC,MIN,160709,1460155,,12,4.63,1.13,0.45,0.48,0.38,0.4,0.06,5.08,5.76,6.21,0.46,1.58,2.39,0.98,1.79,1.67,1.25,4.18,1.46,7.66,7.66,7.69,2.56,0.00%,151,146,THURS,289019,152,6412955,3.79,12.39,0,0,0,3.98,6.1,7.69,9.55,12.46,13.79,19.09,
8985681,"Yanic Konan Niederhauser",3500,C,LAC,MIN,160709,1405278,,20,9.18,4.95,0.57,0.06,1.25,0.3,0.73,9.75,14.13,14.7,1.03,5.52,4.94,3.17,0.3,3.84,2.64,5.24,3.23,17.82,17.82,17.7,5.06,0.00%,151,146,THURS,245826,154,8985681,12.35,23.68,0,0,0,12.39,15.42,17.7,19.98,23.52,25.03,31.86,
8998366,"Kobe Sanders",3900,SG/SF,LAC,MIN,160709,1231938,,28,12.3,4.53,3.36,1.88,2.19,0.96,0.14,15.66,16.83,20.19,1.1,7.89,5.61,2.44,5.08,2.21,1.78,10.69,4.32,23.89,23.89,25.06,6.43,0.00%,151,146,THURS,149027,155,8998366,17.9,33.03,0,0,0,17.9,21.99,25.06,28.13,33.24,35.03,44.75,
1227,"LeBron James",8200,PF,LAL,PHO,160708,214152,,33,20,5.42,5.98,1.62,3.18,1.01,0.59,25.98,25.42,31.4,1.6,11.4,11.02,5.59,4.59,5.19,3.97,15.61,7.21,37.09,37.09,38.32,4.67,4.57%,152,153,THURS,12624,157,1227,29.74,47.72,5.33,5.33,7.92,30.09,34.72,38.32,42.18,47.84,49.89,60.95,
18567,"Marcus Smart",4600,SG/SF,LAL,PHO,160708,697132,,27.5,6.59,2.29,2.49,1.12,1.11,0.81,0.5,9.08,8.88,11.37,1.31,4.78,2.49,0.98,3.39,1.62,1.28,5.88,2.1,15.89,15.89,15.81,3.44,0.48%,152,153,THURS,12548,158,18567,10.29,22.09,0.01,0.01,0.39,10.13,13.34,15.81,18.28,22.23,23.96,30.88,
37814,"Luke Kennard",3700,PG/SG,LAL,PHO,160708,887661,,20.5,6.83,2.69,1.27,1.38,0.53,0.43,0.11,8.1,9.52,10.79,0.54,3.96,1.82,1.01,3.07,0.74,0.67,4.89,2.39,13.05,13.05,13.6,3.68,0.17%,152,153,THURS,38279,159,37814,8.3,19.78,0,0,0.98,8.21,11.29,13.6,16.17,20.02,21.55,28.49,
37845,"Maxi Kleber",3100,C,LAL,PHO,160708,1072048,,6,0.86,0.95,0.5,0.12,0.22,0.12,0.03,1.36,1.81,2.31,0.15,1.45,0.33,0.16,0.38,0.25,0.17,0.71,0.28,2.98,2.98,3.05,0.98,0.05%,152,153,THURS,38337,160,37845,1.08,6.28,0,0,0,1.11,2.22,3.05,4.44,6.38,6.93,11.37,
408971,"Luka Doncic",11400,PG,LAL,PHO,160708,1121277,,36.5,30.04,7.86,7.37,3.67,4.31,0.97,0.47,37.41,37.9,45.27,1.44,15.23,11.5,5.37,10.09,10.59,8.29,21.59,9.04,50.54,50.54,54.07,4.74,14.08%,152,153,THURS,75290,161,408971,43.51,65.62,11.48,11.48,12.11,43.67,49.65,54.07,58.75,65.51,68.11,81.62,
409024,"Jarred Vanderbilt",3400,PF,LAL,PHO,160708,1067852,,15,3.36,3.8,0.94,0.31,0.69,0.79,0.33,4.3,7.16,8.1,1.12,4.74,1.92,0.92,1,0.95,0.59,2.92,1.23,12,12,11.57,3.4,0.53%,152,153,THURS,69989,162,409024,7.19,16.61,0,0,0.16,7.29,9.81,11.57,13.58,16.85,18.11,24.15,
409301,"Deandre Ayton",5100,C,LAL,PHO,160708,1061507,,29.5,11.62,9.16,0.79,0.05,1.13,0.55,0.75,12.41,20.78,21.57,1.3,9.95,8.5,5.28,0.25,1.27,0.9,8.75,5.33,26.57,26.57,26.77,5.25,0.05%,152,153,THURS,75293,163,409301,19.98,34.52,2.21,2.21,16,20.01,23.77,26.77,30.02,34.53,36.53,45.03,
1115443,"Jaxson Hayes",4300,C,LAL,PHO,160708,1140887,,14,6.01,3.21,0.61,0.01,0.45,0.33,0.55,6.62,9.22,9.83,0.88,3.82,3.22,2.41,0.03,1.79,1.14,3.25,2.42,12.97,12.97,12.48,2.9,0.48%,152,153,THURS,71368,165,1115443,8.01,17.58,0,0,0.01,7.74,10.48,12.48,14.23,17.47,18.72,24.46,
3012783,"Austin Reaves",7800,PG/SG,LAL,PHO,160708,953291,,33,19.62,4.94,3.72,2.57,3.15,1.19,0.56,23.34,24.56,28.28,1.75,8.66,7.1,3.39,6.87,5.9,5.12,13.97,5.96,33.23,33.23,34.64,4.44,2.78%,152,153,THURS,91245,166,3012783,26.21,43.87,6.23,6.23,5.19,26.61,31.04,34.64,38.15,43.46,45.94,55.98,
3587973,"Jake LaRavia",4000,SG/SF,LAL,PHO,160708,1175125,,25,5.84,3.21,1.34,0.76,1.04,0.83,0.55,7.18,9.05,10.39,1.38,4.55,2.4,1.11,2.11,1.74,1.32,4.51,1.87,14.8,14.8,14.48,3.62,0.05%,152,153,THURS,89808,167,3587973,9.29,20.35,0,0,0.56,9.24,12.23,14.48,16.73,20.22,21.72,28.46,
18620,"Andrew Wiggins",6100,PF,MIA,PHI,160700,794503,,29.5,15.22,6.09,2.35,1.91,1.4,1.12,1.28,17.57,21.31,23.66,2.4,8.44,7.32,3.47,4.81,3.33,2.55,12.13,5.38,31.85,31.85,31.48,5.16,3.48%,137,128,THURS,12559,178,18620,23.5,40.25,6.78,6.78,18.46,23.36,28.18,31.48,34.78,40.15,42.4,52.3,
18908,"Norman Powell",6800,SG/SF,MIA,PHI,160700,609861,Q,30,22.52,3.43,2.25,3.17,2.27,1.26,0.27,24.77,25.95,28.2,1.53,5.68,9.02,4.23,7.87,5.57,4.54,16.89,7.4,32.33,32.33,33.69,4.95,3.67%,137,128,THURS,12083,180,18908,25,43.2,7.23,7.23,12.86,24.57,29.64,33.69,37.24,42.56,45.09,55.73,
37835,"Bam Adebayo",8400,C,MIA,PHI,160700,957486,,31.5,18.37,9.9,2.94,1.56,1.77,0.87,0.51,21.31,28.27,31.21,1.38,12.84,10.53,4.94,4.51,5.02,3.81,15.04,6.5,37.03,37.03,38.39,4.57,1.33%,137,128,THURS,38289,181,37835,29.63,47.81,2.43,2.43,6.72,29.57,34.76,38.39,42.02,47.73,50.06,60.7,
1115334,"Tyler Herro",7200,PG/SG,MIA,PHI,160700,1134176,,26.5,19.08,3.67,3.44,1.75,2.21,0.59,0.39,22.52,22.75,26.19,0.98,7.11,11.06,5.17,4.73,3.93,3.49,15.79,6.92,29.37,29.37,30.56,4.24,0.34%,137,128,THURS,69990,182,1115334,22.67,39.15,1.33,1.33,3.05,22.34,26.96,30.56,33.64,38.78,40.83,50.85,
3005605,"Davion Mitchell",4500,PG,MIA,PHI,160700,1061659,Q,28,6.54,2.78,5.97,0.98,1.3,0.74,0.45,12.51,9.32,15.29,1.19,8.75,3.13,1.48,2.39,0.95,0.63,5.52,2.46,21.1,21.1,21.22,4.72,0.68%,137,128,THURS,71674,183,3005605,15.06,28.13,2.81,2.81,6.73,14.98,18.47,21.22,23.72,27.96,29.71,37.45,
3080547,"Dru Smith",3800,PG,MIA,PHI,160700,953243,,4,0.92,0.52,0.51,0.11,0.12,0.26,0.07,1.43,1.44,1.95,0.33,1.03,0.45,0.18,0.33,0.28,0.23,0.78,0.29,3.18,3.18,2.99,0.79,0.24%,137,128,THURS,71988,184,3080547,1.1,5.99,0,0,0,0,1.63,2.99,3.81,5.98,6.8,10.6,
3622168,"Simone Fontecchio",3600,PF,MIA,PHI,160700,1314104,,1,0.37,0.15,0.08,0.07,0.03,0.03,0.01,0.45,0.52,0.6,0.04,0.23,0.12,0.05,0.2,0.07,0.06,0.32,0.12,0.76,0.76,0.78,0.22,0.39%,137,128,THURS,231042,186,3622168,0.78,0.78,0,0,0,0.33,0.56,0.78,1,1.34,1.42,1.49,
4878449,"Jaime Jaquez",6300,SF/PF,MIA,PHI,160700,1176708,,24.5,11.47,4.73,3.45,0.51,2.25,0.54,0.4,14.92,16.2,19.65,0.94,8.18,8.17,3.8,1.84,3.08,2.33,10.01,4.31,22.89,22.89,23.58,3.74,0.05%,137,128,THURS,90829,187,4878449,17.03,30.78,0.2,0.2,0.46,16.66,20.5,23.58,26.14,30.76,32.55,41.01,
6413019,"Pelle Larsson",5300,SG/SF,MIA,PHI,160700,1231950,,32,9.9,4.83,3.44,1.03,1.65,0.94,0.31,13.34,14.73,18.17,1.25,8.27,4.52,2.31,3.18,2.95,2.18,7.7,3.34,22.96,22.96,23.3,4.4,0.05%,137,128,THURS,149713,188,6413019,16.67,30.63,3.07,3.07,4.68,16.83,20.45,23.3,26.15,31.07,32.88,41.68,
6413020,"Kel'el Ware",5000,C,MIA,PHI,160700,1405458,,18,8.07,9,0.4,0.73,0.61,0.63,0.36,8.47,17.07,17.47,0.99,9.4,4.87,2.54,1.97,1.06,0.79,6.84,3.27,21.83,21.83,22.11,4.42,0.05%,137,128,THURS,244931,189,6413020,15.79,29.52,0.85,0.85,4.85,15.79,19.48,22.11,25.01,29.48,31.85,39.75,
8985737,"Kasparas Jakucionis",3900,PG,MIA,PHI,160700,1448788,,12,5.27,1.61,1.39,1.12,0.72,0.39,0.11,6.66,6.88,8.27,0.5,3,1.4,0.61,3.23,0.82,0.68,4.63,1.73,10.07,10.07,10.57,2.71,0.43%,137,128,THURS,455379,191,8985737,5.74,16.34,0,0,0.05,5.67,8.42,10.57,12.63,16.24,17.53,24.75,
9458423,"Myron Gardner",3300,SG/SF,MIA,PHI,160700,1197462,,3,1.15,0.46,0.25,0.1,0.15,0.09,0.04,1.4,1.61,1.86,0.13,0.71,0.63,0.28,0.29,0.37,0.28,0.92,0.38,2.32,2.32,2.34,0.71,0.34%,137,128,THURS,93173,193,9458423,0.36,4.45,0,0,0,0,1.46,2.34,3.51,5.27,6.14,10.24,
1062,"Mike Conley",3100,PG,MIN,LAC,160709,329468,,4,0.76,0.35,0.61,0.16,0.09,0.12,0.1,1.37,1.11,1.72,0.22,0.96,0.22,0.07,0.43,0.14,0.13,0.65,0.23,2.67,2.67,2.59,0.84,0.00%,146,151,THURS,12159,195,1062,0.43,5.23,0,0,0,0,1.73,2.59,4.03,5.76,6.91,11.22,
16935,"Rudy Gobert",6600,C,MIN,LAC,160709,739960,,32,13.27,10.83,1.45,0,1.3,0.73,1.28,14.72,24.1,25.55,2.01,12.28,7.12,4.92,0,5.89,3.42,7.12,4.92,33.17,33.17,33.07,5.01,0.00%,146,151,THURS,12475,196,16935,25.31,41.16,0,0,0,25.3,29.56,33.07,36.08,41.09,43.09,50.86,
18632,"Julius Randle",8500,PF,MIN,LAC,160709,786412,,33,19.82,5.97,4.39,1.58,2.45,0.99,0.32,24.21,25.79,30.18,1.31,10.36,9.97,4.84,4.68,6.59,5.41,14.65,6.42,35.05,35.05,36.17,4.26,0.00%,146,151,THURS,12553,198,18632,27.88,45.24,0,0,0,27.7,32.32,36.17,39.5,45.15,47.46,57.46,
408950,"Donte DiVincenzo",5600,PG,MIN,LAC,160709,887915,,29,9,3.6,4.07,2.11,1.35,1.35,0.13,13.07,12.6,16.67,1.48,7.67,2.33,0.98,5.44,0.92,0.71,7.77,3.09,22.52,22.52,22.95,4.1,0.00%,146,151,THURS,72401,199,408950,16.01,30.75,0,0,0,16.07,20.15,22.95,26.26,30.85,32.89,42.07,
1151038,"Naz Reid",6100,PF/C,MIN,LAC,160709,1137200,,25.5,11.48,5.58,2.36,1.95,1.57,1,0.86,13.84,17.06,19.42,1.86,7.94,4.74,2.19,4.99,1.68,1.24,9.73,4.14,25.73,25.73,25.95,4.25,0.00%,146,151,THURS,72075,200,1151038,18.64,34.14,0,0,0,18.46,22.46,25.95,28.69,33.69,35.68,44.91,
2439478,"Anthony Edwards",9400,SG,MIN,LAC,160709,1175367,,36.5,28.81,5.44,3.2,3.69,3.27,1.56,0.71,32.01,34.25,37.45,2.27,8.64,12.02,5.63,9.53,8.03,6.47,21.55,9.32,43.68,43.68,45.23,4.81,0.00%,146,151,THURS,89824,201,2439478,35.38,55.95,0,0,0,35.21,40.86,45.23,49.34,55.77,58.34,70.67,
2439585,"Jaden McDaniels",6300,SF,MIN,LAC,160709,1177013,,34,14.63,4.15,2.77,1.53,2.12,1.14,1.49,17.4,18.78,21.55,2.63,6.92,8.04,4.05,4,2.38,1.95,12.04,5.58,29.54,29.54,28.95,4.6,0.00%,146,151,THURS,90781,202,2439585,21.34,37.32,0,0,0,21.15,25.68,28.95,32.22,37.26,39.27,48.33,
3005172,"Ayo Dosunmu",5300,SG/SF,MIN,LAC,160709,1133782,,26,10.83,2.43,3.14,1.45,0.86,0.6,0.23,13.97,13.26,16.4,0.83,5.57,5.11,2.56,3.55,1.64,1.36,8.66,4.01,20.09,20.09,20.53,3.87,0.00%,146,151,THURS,72047,203,3005172,14.1,27.71,0,0,0,14.19,17.74,20.53,23.32,27.37,29.4,37.51,
3005452,"Bones Hyland",4000,PG/SG,MIN,LAC,160709,1178199,,14,4.86,1.81,2.13,0.96,0.57,0.73,0.28,6.99,6.67,8.8,1.01,3.94,1.62,0.72,2.62,0.7,0.53,4.24,1.68,12.69,12.69,12.53,3.13,0.00%,146,151,THURS,88199,204,3005452,7.55,18.45,0,0,0,7.67,10.48,12.53,15.09,18.67,20.2,27.62,
4878487,"Jaylen Clark",3000,SG/SF,MIN,LAC,160709,1231198,,1,0.35,0.12,0.03,0.04,0.03,0.06,0,0.38,0.47,0.5,0.06,0.15,0.17,0.07,0.12,0.12,0.08,0.29,0.11,0.69,0.69,0.67,0.22,0.00%,146,151,THURS,149761,207,4878487,0.67,0.67,0,0,0,0.29,0.48,0.67,0.86,1.15,1.22,1.28,
6413059,"Terrence Shannon",3200,SF,MIN,LAC,160709,1182148,,4,1.23,0.14,0.05,0.13,0.13,0.13,0,1.28,1.37,1.42,0.13,0.19,0.67,0.28,0.34,0.33,0.28,1.01,0.41,1.73,1.73,1.74,0.54,0.00%,146,151,THURS,91771,210,6413059,0.48,3.31,0,0,0,0,0,1.74,2.78,5.57,6.26,11.14,
8998465,"Joan Beringer",3400,C,MIN,LAC,160709,1590552,,1,0.35,0.22,0.06,0.03,0.05,0.03,0.02,0.41,0.57,0.63,0.05,0.28,0.21,0.1,0.08,0.09,0.05,0.29,0.13,0.8,0.8,0.81,0.24,0.00%,146,151,THURS,622356,212,8998465,0.81,0.81,0,0,0,0.35,0.58,0.81,1.04,1.39,1.48,1.54,
35209,"Dejounte Murray",6100,PG,NOP,UTA,160707,884168,,24,14.26,4.82,4.91,1.6,1.82,1.33,0.28,19.17,19.08,23.99,1.61,9.73,8.29,3.53,5.21,2.93,2.4,13.5,5.13,30.42,30.42,30.82,5.05,6.18%,143,149,THURS,27991,217,35209,23.17,39.33,8.68,8.68,15.57,23.18,27.51,30.82,34.13,39.48,41.52,50.94,
1115444,"Zion Williamson",8000,PF,NOP,UTA,160707,1132025,,32.5,28.03,5.35,3.57,0.06,2.59,0.74,0.82,31.6,33.38,36.95,1.56,8.92,17.56,10.09,0.25,10.8,7.66,17.81,10.15,41.9,41.9,42,5.25,22.73%,143,149,THURS,70598,219,1115444,33.56,50.94,15.92,15.92,17.86,33.6,38.18,42,45.31,50.91,52.95,62.87,
1115568,"Jordan Poole",4100,PG/SG,NOP,UTA,160707,1067671,,21.5,11.84,2.11,2.93,2.08,1.4,0.79,0.29,14.77,13.95,16.88,1.08,5.04,4.29,1.72,5.85,2.45,2.16,10.14,3.8,20.61,20.61,21.37,5.21,2.56%,143,149,THURS,74092,220,1115568,14.56,29.01,4.58,4.58,14.55,14.5,18.32,21.37,24.42,29,30.78,39.43,
2439113,"Saddiq Bey",6500,SF/PF,NOP,UTA,160707,1138653,,32,18.89,6.07,3.01,2.22,0.71,0.73,0.13,21.9,24.96,27.97,0.86,9.08,8.63,3.82,6.51,5.37,4.59,15.14,6.04,32.56,32.56,33.59,5.17,14.78%,143,149,THURS,90421,221,2439113,25.56,42.47,10.95,10.95,14.6,25.64,30.26,33.59,37.44,42.56,44.62,55.39,
3005417,"Herbert Jones",4500,SF,NOP,UTA,160707,1061638,,30,8.67,3.56,3.29,1.36,1.21,1.81,0.99,11.96,12.23,15.52,2.8,6.85,4.18,1.71,4.06,1.4,1.17,8.24,3.07,25.07,25.07,23.73,5.27,2.20%,143,149,THURS,165219,223,3005417,16.96,31.25,5.96,5.96,15.45,16.99,20.73,23.73,26.73,31.22,33.22,40.72,
3587852,"Bryce McGowens",3500,SG/SF,NOP,UTA,160707,1324323,,18,6.91,1.69,1.35,0.7,0.59,0.45,0.18,8.26,8.6,9.95,0.63,3.04,3.02,1.41,1.82,2.59,1.99,4.84,2.11,12.26,12.26,12.36,3.53,0.05%,143,149,THURS,179808,225,3587852,7.6,17.92,0.09,0.09,0.41,7.73,10.56,12.36,14.68,18.28,19.57,26.27,
3587996,"Karlo Matkovic",3700,PF/C,NOP,UTA,160707,1349638,,17,6.45,4.32,1.47,0.61,0.56,0.44,0.73,7.92,10.77,12.24,1.17,5.79,3.31,2,1.53,0.85,0.61,4.84,2.61,16.79,16.79,16.42,4.44,0.27%,143,149,THURS,195273,226,3587996,11.01,22.48,0.76,0.76,3.25,10.95,13.93,16.42,18.66,22.39,23.88,31.35,
8985792,"Jeremiah Fears",4800,PG/SG,NOP,UTA,160707,1547691,,20.5,9.93,2.89,2.78,0.95,1.51,1.17,0.65,12.71,12.82,15.6,1.82,5.67,6.44,2.65,3.02,2.28,1.79,9.46,3.6,21.52,21.52,21.07,4.39,0.27%,143,149,THURS,505204,230,8985792,14.71,28.16,1.08,1.08,4.46,14.8,18.31,21.07,23.83,28.09,30.1,38.38,
8985793,"Derik Queen",6000,C,NOP,UTA,160707,1520787,,20.5,10.28,5.77,2.5,0.22,1.55,0.95,0.92,12.78,16.05,18.55,1.87,8.27,7.28,3.59,0.8,3.14,2.42,8.08,3.81,25.01,25.01,24.37,4.06,0.29%,143,149,THURS,455397,231,8985793,18.02,31.42,0.38,0.38,1.75,18.09,21.61,24.37,27.13,31.66,33.16,41.71,
1486,"DeAndre Jordan",4000,C,NOP,UTA,160707,398142,,24,7.3,8.06,0.71,0,1.18,0.17,0.83,8.01,15.36,16.07,1,8.77,4.6,3.07,0,2.43,1.16,4.6,3.07,19.86,19.86,19.96,4.99,0.56%,143,149,THURS,12215,235,1486,14.36,26.38,1.4,1.4,7.77,14.22,17.47,19.96,22.21,26.2,27.69,35.43,
37841,"Jonathan Isaac",3400,PF/C,ORL,HOU,160702,940823,,10,2.13,2.51,0.64,0.22,0.31,0.24,0.51,2.77,4.64,5.28,0.75,3.15,1.16,0.48,0.81,0.78,0.5,1.97,0.7,8.04,8.04,7.68,2.26,0.48%,138,141,THURS,38274,236,37841,4.12,11.94,0,0,0,4.1,5.89,7.68,9.22,11.78,13.06,17.66,
