date,preset,archetype,config_hash,lineup_index,ricky_rank,ricky_tag,ricky_score,total_gpp_score,total_ceil,total_proj,total_actual,avg_own_pct,total_salary,diff
2026-03-02,GPP Main,Default,98ba688b,21,25,,0.8106,240.92050669161915,275.94,190.16378212380732,143.75,0.0871375,49000,-46.41378212380732
2026-03-02,GPP Main,Default,98ba688b,3,24,,0.8135,241.6605179203857,274.36,192.65351894597737,143.0,0.1004625,49400,-49.65351894597737
2026-03-02,GPP Main,Default,98ba688b,24,5,,1.2101,242.56501115274983,301.73,193.15168078676487,141.25,0.14090000000000003,49400,-51.90168078676487
2026-03-02,GPP Main,Default,98ba688b,18,23,,0.8239,240.27141745171141,282.01,191.0990994319767,139.25,0.1087125,49800,-51.8490994319767
2026-03-02,GPP Main,Default,98ba688b,10,28,,0.7777,241.25940568625407,265.85,194.0181555751936,138.5,0.028325000000000003,49000,-55.51815557519359
2026-03-02,GPP Main,Default,98ba688b,1,33,,0.6844,239.5436033168096,272.83,191.30664712601688,135.0,0.0821625,49800,-56.306647126016884
2026-03-02,GPP Main,Default,98ba688b,12,32,,0.6965,238.98629167624952,270.67,194.11897282308348,126.25,0.0322625,49800,-67.86897282308348
2026-03-02,GPP Main,Default,98ba688b,22,17,,0.9174,241.0816230874047,282.59000000000003,190.55971984724127,126.0,0.0881,50000,-64.55971984724127
2026-03-02,GPP Main,Default,98ba688b,29,18,,0.9157,242.2333348229157,280.62,186.31574796713983,123.5,0.11722500000000001,49300,-62.81574796713983
2026-03-02,GPP Main,Default,98ba688b,32,11,,1.0841,245.52377871172422,267.74,192.85921895535077,123.25,0.02525,49900,-69.60921895535077
2026-03-02,GPP Main,Default,98ba688b,4,39,,0.3833,236.12749464558274,261.0,190.55336219797275,122.75,0.024325,49100,-67.80336219797275
2026-03-02,GPP Main,Default,98ba688b,23,27,,0.7839,241.20077448724444,272.7,191.01289925953276,118.75,0.08523750000000001,49400,-72.26289925953276
2026-03-02,GPP Main,Default,98ba688b,39,40,,-0.0141,232.74813525999954,248.66,195.18016863612854,117.5,0.0235625,49900,-77.68016863612854
2026-03-02,GPP Main,Default,98ba688b,16,14,,1.0317,243.2540470003442,280.96,193.06671363405374,115.75,0.0887875,49900,-77.31671363405374
2026-03-02,GPP Main,Default,98ba688b,5,30,,0.7178,239.77858041599546,272.52,191.35479887662575,113.25,0.06785000000000001,49800,-78.10479887662575
2026-03-02,GPP Main,Default,98ba688b,19,4,,1.2703,247.07265165291363,280.31,191.94877621253016,109.75,0.0868125,49700,-82.19877621253016
2026-03-02,GPP Main,Default,98ba688b,30,19,,0.9108,243.28596230245543,274.64,196.2797145448718,101.5,0.1074625,49900,-94.77971454487181
2026-03-02,GPP Main,Default,98ba688b,9,36,,0.4821,237.17207615557993,269.98,189.65024854303203,92.5,0.08725,49500,-97.15024854303203
2026-03-02,GPP Main,Default,98ba688b,0,31,,0.7096,239.4832889437398,272.55,191.11134497756768,75.5,0.061375,49600,-115.61134497756768
2026-03-02,GPP Main,Default,98ba688b,13,13,,1.0483,244.7629847679122,268.53,192.50242888237818,53.0,0.024362500000000002,50000,-139.50242888237818
2026-03-01,GPP Main,Default,98ba688b,10,28,,0.6089,238.7109907789402,292.19,194.2916437722726,281.25,0.1009,49900,86.95835622772739
2026-03-01,GPP Main,Default,98ba688b,6,32,,0.4636,235.82903357289274,295.17,194.32406182964252,259.75,0.11383750000000001,49900,65.42593817035748
2026-03-01,GPP Main,Default,98ba688b,23,33,,0.4496,237.83870469694494,287.03,199.8314942827279,256.75,0.108025,49800,56.9185057172721
2026-03-01,GPP Main,Default,98ba688b,26,18,,0.8233,243.1406052548072,294.75,199.19363692788454,256.25,0.1436125,50000,57.05636307211546
2026-03-01,GPP Main,Default,98ba688b,39,37,,0.3357,234.40522186454746,292.02,192.24663477581447,252.5,0.1081125,49600,60.25336522418553
2026-03-01,GPP Main,Default,98ba688b,33,20,,0.7964,243.08570835996048,286.35,193.84153044261322,252.0,0.0856,49900,58.15846955738678
2026-03-01,GPP Main,Default,98ba688b,4,4,,1.1465,244.778910809504,301.4,193.37879006692793,243.25,0.0942625,49600,49.871209933072066
2026-03-01,GPP Main,Default,98ba688b,36,36,,0.3552,234.80272532121123,292.18,194.2245353291633,240.25,0.1112375,49900,46.0254646708367
2026-03-01,GPP Main,Default,98ba688b,3,29,,0.5357,238.7831468946008,285.52,192.01879389282013,240.0,0.08175,49400,47.98120610717987
2026-03-01,GPP Main,Default,98ba688b,38,9,,0.944,245.13261596933202,292.79,196.36480431539786,239.5,0.1261625,49900,43.13519568460214
2026-03-01,GPP Main,Default,98ba688b,11,2,SE Spicy,1.2303,244.3821930170707,316.23,198.3328538781704,229.0,0.1666375,49900,30.667146121829603
2026-03-01,GPP Main,Default,98ba688b,30,11,,0.8921,243.2211523378731,290.0,194.78640307550802,226.0,0.075325,49800,31.21359692449198
2026-03-01,GPP Main,Default,98ba688b,34,40,,-0.0007,233.05426413179927,273.75,188.6551923583273,225.5,0.0760375,49500,36.8448076416727
2026-03-01,GPP Main,Default,98ba688b,7,6,,1.05,245.62879603471026,292.55,191.9622690045618,219.5,0.089025,49800,27.53773099543821
2026-03-01,GPP Main,Default,98ba688b,0,1,SE Core,1.2521,247.99329043558205,293.58,193.34555688373356,218.75,0.0688875,50000,25.404443116266435
2026-03-01,GPP Main,Default,98ba688b,27,27,,0.638,241.3413850043794,279.62,190.72762878744845,217.5,0.0558125,49800,26.772371212551548
2026-03-01,GPP Main,Default,98ba688b,22,30,,0.5349,237.9066797274035,293.96,196.81638129907665,216.0,0.127525,50000,19.183618700923347
2026-03-01,GPP Main,Default,98ba688b,25,13,,0.8648,242.1438703055628,294.85,194.22882651083103,215.0,0.09836249999999999,49400,20.771173489168973
2026-03-01,GPP Main,Default,98ba688b,18,14,,0.8557,242.04665699444507,296.17,197.15662987688995,207.0,0.1107375,49700,9.843370123110049
2026-03-01,GPP Main,Default,98ba688b,17,39,,0.0574,232.02444838914573,278.1,191.87201644740784,206.5,0.05715,49500,14.627983552592156
2026-03-01,GPP Main,Default,98ba688b,2,8,,0.9937,242.77171021430564,293.74,194.8779655677086,206.0,0.047175,50000,11.1220344322914
2026-03-01,GPP Main,Default,98ba688b,32,3,SE Alt,1.1753,245.1659602946708,297.3,195.2486727346109,204.25,0.057975,49700,9.001327265389108
2026-03-01,GPP Main,Default,98ba688b,28,15,,0.8446,242.97498096969161,289.48,198.75321541492875,203.5,0.086175,49600,4.746784585071254
2026-03-01,GPP Main,Default,98ba688b,16,21,,0.7703,241.39082176771166,287.21,193.03417353981567,202.5,0.058675,49000,9.465826460184331
2026-03-01,GPP Main,Default,98ba688b,13,17,,0.8282,241.64872374529918,290.14,192.283705191882,201.25,0.063125,49100,8.966294808117993
2026-03-01,GPP Main,Default,98ba688b,31,26,,0.6641,239.74451550380192,288.08,191.44243895806983,199.5,0.069925,49400,8.057561041930171
2026-03-01,GPP Main,Default,98ba688b,12,7,,1.0116,247.1995444370421,287.35,195.63962041045886,199.25,0.1065875,49700,3.6103795895411395
2026-03-01,GPP Main,Default,98ba688b,35,31,,0.52,240.8235774823812,271.46,191.146435740396,190.0,0.0290625,49000,-1.1464357403959866
2026-03-01,GPP Main,Default,98ba688b,9,12,,0.8893,242.85752574684454,294.15,196.53219357429018,190.0,0.10075,49800,-6.532193574290176
2026-03-01,GPP Main,Default,98ba688b,1,5,,1.142,248.9470093419816,289.61,198.61498249686736,185.25,0.112675,49300,-13.364982496867356
2026-03-01,GPP Main,Default,98ba688b,37,34,,0.4354,239.12415297808394,276.54,195.15438223623394,181.0,0.06342500000000001,49700,-14.154382236233943
2026-03-01,GPP Main,Default,98ba688b,19,16,,0.8378,242.50021224948173,292.59,193.04057819209544,180.75,0.1018875,49600,-12.290578192095438
2026-03-01,GPP Main,Default,98ba688b,24,35,,0.4081,239.04823800497027,273.46,190.99716455490042,178.25,0.0486625,49400,-12.747164554900422
2026-03-01,GPP Main,Default,98ba688b,21,25,,0.6823,239.73765027455727,290.18,195.77985880371324,177.5,0.0785875,49400,-18.27985880371324
2026-03-01,GPP Main,Default,98ba688b,29,23,,0.7276,238.7918561700439,295.67,194.98182886544575,175.75,0.0771875,50000,-19.23182886544575
2026-03-01,GPP Main,Default,98ba688b,8,19,,0.8194,241.58293333133304,293.93,192.42032623511466,173.25,0.09646249999999999,50000,-19.170326235114658
2026-03-01,GPP Main,Default,98ba688b,5,38,,0.2646,233.18813826534983,290.49,191.8464502330403,167.5,0.0952,50000,-24.346450233040287
2026-03-01,GPP Main,Default,98ba688b,14,22,,0.7594,239.9611778125392,295.39,192.36400940987517,161.5,0.092,49400,-30.864009409875166
2026-03-01,GPP Main,Default,98ba688b,15,24,,0.7236,240.72182007677472,293.39,195.31247124379723,155.75,0.112625,49700,-39.56247124379723
2026-03-01,GPP Main,Default,98ba688b,20,10,,0.9265,242.30479843538,301.44,196.94087343968886,147.25,0.12845,50000,-49.69087343968886
2026-02-26,GPP Main,Default,98ba688b,29,16,,1.0297,259.02679591072933,350.37,193.53518465318632,322.75,0.1333625,50000,129.21481534681368
2026-02-26,GPP Main,Default,98ba688b,38,25,,0.8961,256.7601228599052,350.32,197.46390173881733,303.0,0.1327125,49900,105.53609826118267
2026-02-26,GPP Main,Default,98ba688b,32,29,,0.8424,256.0354799154552,352.31,196.03701794192713,298.0,0.153725,50000,101.96298205807287
2026-02-26,GPP Main,Default,98ba688b,27,19,,1.0169,259.2598821872514,350.15,191.99865692486478,293.25,0.1472125,49900,101.25134307513522
2026-02-26,GPP Main,Default,98ba688b,36,31,,0.8127,255.57026447431684,350.12,191.9481431648544,289.25,0.1388375,49900,97.3018568351456
2026-02-26,GPP Main,Default,98ba688b,28,30,,0.8168,256.5908583828966,351.17,191.90969370354708,285.25,0.1793375,50000,93.34030629645292
2026-02-26,GPP Main,Default,98ba688b,39,40,,0.0836,253.05369452080947,289.75,196.79146067245145,281.25,0.0308125,49900,84.45853932754855
2026-02-26,GPP Main,Default,98ba688b,22,26,,0.8545,256.37404133911167,350.18,193.06042944244263,279.25,0.1426,49800,86.18957055755737
2026-02-26,GPP Main,Default,98ba688b,24,28,,0.8444,256.9929697286877,351.28,193.36780908512895,277.5,0.1778875,49900,84.13219091487105
2026-02-26,GPP Main,Default,98ba688b,30,7,,1.244,262.32028787899446,351.53000000000003,193.18375241054483,274.5,0.1306125,49900,81.31624758945517
2026-02-26,GPP Main,Default,98ba688b,10,22,,0.9222,257.6976217013892,352.6,194.2076622192074,268.5,0.1666,49900,74.2923377807926
2026-02-26,GPP Main,Default,98ba688b,2,36,,0.7136,255.22257280430568,350.02,196.55459195907702,268.0,0.18375,50000,71.44540804092298
2026-02-26,GPP Main,Default,98ba688b,0,20,,1.0155,259.4719495072703,350.64,196.78409419823447,264.5,0.15892499999999998,49900,67.71590580176553
2026-02-26,GPP Main,Default,98ba688b,31,34,,0.7842,255.78093346183067,351.09000000000003,195.96923778914814,262.5,0.1698,50000,66.53076221085186
2026-02-26,GPP Main,Default,98ba688b,17,24,,0.9047,257.53546676795963,352.55,192.09368892591166,262.0,0.17085,49600,69.90631107408834
2026-02-26,GPP Main,Default,98ba688b,3,10,,1.1394,260.8134687364404,350.02,194.35484018768287,261.0,0.1284625,49900,66.64515981231713
2026-02-26,GPP Main,Default,98ba688b,37,17,,1.0262,258.4178966280899,350.4,198.94719291210478,253.0,0.1146875,50000,54.05280708789522
2026-02-26,GPP Main,Default,98ba688b,7,9,,1.1764,261.2413712427502,350.02,188.39515121822296,252.25,0.12165000000000001,49300,63.85484878177704
2026-02-26,GPP Main,Default,98ba688b,15,35,,0.7699,256.0426348990416,350.51,196.68707022661766,252.0,0.18285,50000,55.312929773382336
2026-02-26,GPP Main,Default,98ba688b,34,8,,1.2338,261.6563195599824,350.66,190.96664859022331,240.5,0.10725,49800,49.533351409776685
2026-02-26,GPP Main,Default,98ba688b,4,2,SE Spicy,1.6158,268.3104858739166,351.11,194.0168743274402,237.5,0.1172875,50000,43.483125672559794
2026-02-26,GPP Main,Default,98ba688b,12,3,SE Alt,1.6051,268.4565630928656,351.35,197.14764963566907,233.5,0.1303375,49900,36.35235036433093
2026-02-26,GPP Main,Default,98ba688b,26,32,,0.7914,255.92737132641204,350.56,194.89316949895834,233.25,0.166775,50000,38.35683050104166
2026-02-26,GPP Main,Default,98ba688b,25,38,,0.5393,252.32010820021793,351.34000000000003,196.561078296115,232.75,0.19505,50000,36.188921703885
2026-02-26,GPP Main,Default,98ba688b,8,39,,0.4845,251.63978502319773,351.59000000000003,193.84582189051918,230.5,0.20535,50000,36.654178109480824
2026-02-26,GPP Main,Default,98ba688b,21,4,,1.5561,266.0883208806711,350.36,196.0613486452913,229.5,0.0700125,49900,33.438651354708696
2026-02-26,GPP Main,Default,98ba688b,18,23,,0.909,257.27687348197907,350.33,196.66262711485342,228.75,0.14305,49500,32.08737288514658
2026-02-26,GPP Main,Default,98ba688b,14,12,,1.059,260.8248751247926,350.15999999999997,195.22246768883883,226.75,0.1766375,50000,31.527532311161167
2026-02-26,GPP Main,Default,98ba688b,13,21,,0.9903,258.4296553110536,351.2,196.99136220529638,226.5,0.14185,49800,29.508637794703617
2026-02-26,GPP Main,Default,98ba688b,16,11,,1.0676,261.35036793574386,350.68,195.381701571122,226.5,0.1935625,49600,31.118298428878006
2026-02-26,GPP Main,Default,98ba688b,33,33,,0.7883,256.15688716711315,351.22,193.3915188997097,225.0,0.18132500000000001,49900,31.608481100290305
2026-02-26,GPP Main,Default,98ba688b,6,13,,1.0475,260.23470670773565,350.63,195.31068935637447,224.25,0.1665125,49800,28.939310643625532
2026-02-26,GPP Main,Default,98ba688b,5,15,,1.03,259.64643109592583,350.53,191.9160356545996,219.25,0.1557,49700,27.333964345400403
2026-02-26,GPP Main,Default,98ba688b,35,14,,1.0465,259.5342163352374,350.43,197.00235584883643,216.5,0.1415125,50000,19.49764415116357
2026-02-26,GPP Main,Default,98ba688b,1,18,,1.0225,259.9384476651689,351.78,198.7132001094717,214.5,0.179325,50000,15.7867998905283
2026-02-26,GPP Main,Default,98ba688b,19,6,,1.3242,263.98705003851603,350.0,193.67951106724155,213.5,0.1299875,49800,19.82048893275845
2026-02-26,GPP Main,Default,98ba688b,11,1,SE Core,1.6351,268.54651574469403,351.08,192.6832397186684,201.25,0.11399999999999999,49900,8.566760281331597
2026-02-26,GPP Main,Default,98ba688b,9,5,,1.381,264.84453608611057,352.81,197.99996439579266,201.0,0.1472,49800,3.0000356042073406
2026-02-26,GPP Main,Default,98ba688b,23,37,,0.6656,253.87392791703127,350.83,196.29910676011173,194.5,0.171275,49900,-1.7991067601117265
2026-02-26,GPP Main,Default,98ba688b,20,27,,0.8477,256.22856803309656,351.07,194.50362607135514,153.0,0.148125,50000,-41.50362607135514
